Date,Time,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
2020-11-29,14:00:00,28.02,V ugm-3 (Ref.eq),26,V ugm-3 (BAM),79.6,N deg,2.6,N ms-1,5.9,N degC
2020-11-29,15:00:00,36.716,V ugm-3 (Ref.eq),35,V ugm-3 (BAM),84.6,N deg,2.4,N ms-1,5.8,N degC
2020-11-29,16:00:00,26.087,V ugm-3 (Ref.eq),25,V ugm-3 (BAM),84.7,N deg,2.2,N ms-1,5.8,N degC
2020-11-29,17:00:00,31.885,V ugm-3 (Ref.eq),24,V ugm-3 (BAM),74.1,N deg,1.8,N ms-1,5.8,N degC
2020-11-29,18:00:00,29.952,V ugm-3 (Ref.eq),28,V ugm-3 (BAM),96.6,N deg,1.7,N ms-1,5.7,N degC
2020-11-29,19:00:00,29.952,V ugm-3 (Ref.eq),28,V ugm-3 (BAM),36.2,N deg,0.9,N ms-1,5.7,N degC
2020-11-29,20:00:00,41.547,V ugm-3 (Ref.eq),38,V ugm-3 (BAM),37.2,N deg,0.6,N ms-1,5.5,N degC
2020-11-29,21:00:00,43.479,V ugm-3 (Ref.eq),37,V ugm-3 (BAM),354.2,N deg,0.5,N ms-1,5.4,N degC
2020-11-29,22:00:00,45.411,V ugm-3 (Ref.eq),40,V ugm-3 (BAM),253.6,N deg,0.3,N ms-1,5.5,N degC
2020-11-29,23:00:00,46.378,V ugm-3 (Ref.eq),48,V ugm-3 (BAM),266.5,N deg,0.9,N ms-1,5.2,N degC
2020-11-29,24:00:00,33.817,V ugm-3 (Ref.eq),30,V ugm-3 (BAM),286.8,N deg,1.5,N ms-1,4.9,N degC
2020-11-30,01:00:00,28.986,V ugm-3 (Ref.eq),24,V ugm-3 (BAM),286.8,N deg,2,N ms-1,4.4,N degC
2020-11-30,02:00:00,28.02,V ugm-3 (Ref.eq),29,V ugm-3 (BAM),287,N deg,2.2,N ms-1,4,N degC
2020-11-30,03:00:00,18.358,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),311,N deg,2.1,N ms-1,3.7,N degC
2020-11-30,04:00:00,16.425,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),323.2,N deg,2.6,N ms-1,3.1,N degC
2020-11-30,05:00:00,15.459,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),308.6,N deg,2.3,N ms-1,3.3,N degC
2020-11-30,06:00:00,21.256,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),300.7,N deg,2.2,N ms-1,4.4,N degC
2020-11-30,07:00:00,23.189,V ugm-3 (Ref.eq),23,V ugm-3 (BAM),301.8,N deg,4,N ms-1,5.3,N degC
2020-11-30,08:00:00,22.223,V ugm-3 (Ref.eq),21,V ugm-3 (BAM),291.3,N deg,4.4,N ms-1,6.5,N degC
2020-11-30,09:00:00,26.087,V ugm-3 (Ref.eq),21,V ugm-3 (BAM),294.6,N deg,5.6,N ms-1,7.3,N degC
2020-11-30,10:00:00,28.02,V ugm-3 (Ref.eq),18,V ugm-3 (BAM),283.8,N deg,4.9,N ms-1,7.8,N degC
2020-11-30,11:00:00,24.155,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),273.6,N deg,4.9,N ms-1,8.3,N degC
2020-11-30,12:00:00,18.358,V ugm-3 (Ref.eq),15,V ugm-3 (BAM),287.3,N deg,5.2,N ms-1,8.8,N degC
2020-11-30,13:00:00,21.256,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),292.8,N deg,6.5,N ms-1,9.6,N degC
2020-11-30,14:00:00,19.324,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),283,N deg,6.5,N ms-1,9.2,N degC
2020-11-30,15:00:00,17.392,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),278.4,N deg,6.4,N ms-1,8.8,N degC
2020-11-30,16:00:00,15.459,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),287.8,N deg,6.7,N ms-1,8.6,N degC
2020-11-30,17:00:00,20.29,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),285.6,N deg,7,N ms-1,9.2,N degC
2020-11-30,18:00:00,14.493,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),298.4,N deg,6.1,N ms-1,9.3,N degC
2020-11-30,19:00:00,15.459,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),298.3,N deg,5.3,N ms-1,9.5,N degC
2020-11-30,20:00:00,13.527,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),300.1,N deg,5.8,N ms-1,9.2,N degC
2020-11-30,21:00:00,10.628,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),307.9,N deg,5.7,N ms-1,8.7,N degC
2020-11-30,22:00:00,6.763,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),323.9,N deg,4.8,N ms-1,8.2,N degC
2020-11-30,23:00:00,5.797,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),331.5,N deg,3.9,N ms-1,7.4,N degC
2020-11-30,24:00:00,9.662,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),354,N deg,3.2,N ms-1,6.5,N degC
2020-12-01,01:00:00,8.696,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),318.3,N deg,3,N ms-1,4.9,N degC
2020-12-01,02:00:00,9.662,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),319.3,N deg,3,N ms-1,4.1,N degC
2020-12-01,03:00:00,12.561,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),317.2,N deg,2.8,N ms-1,3.5,N degC
2020-12-01,04:00:00,12.561,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),300.3,N deg,3,N ms-1,3.2,N degC
2020-12-01,05:00:00,9.662,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),296.9,N deg,3,N ms-1,2.9,N degC
2020-12-01,06:00:00,8.696,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),290.6,N deg,3.2,N ms-1,2.8,N degC
2020-12-01,07:00:00,10.628,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),296.2,N deg,3.2,N ms-1,2.6,N degC
2020-12-01,08:00:00,7.73,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),298.3,N deg,2.7,N ms-1,2.2,N degC
2020-12-01,09:00:00,13.527,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),294.2,N deg,2.4,N ms-1,1.9,N degC
2020-12-01,10:00:00,16.425,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),305.8,N deg,1.7,N ms-1,2.9,N degC
2020-12-01,11:00:00,17.392,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),326.7,N deg,1.2,N ms-1,5.2,N degC
2020-12-01,12:00:00,17.392,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),336,N deg,1.1,N ms-1,6.2,N degC
2020-12-01,13:00:00,9.662,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),323,N deg,1.9,N ms-1,6.8,N degC
2020-12-01,14:00:00,12.561,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),315.1,N deg,2.8,N ms-1,7.1,N degC
2020-12-01,15:00:00,11.594,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),319.9,N deg,2.5,N ms-1,6.7,N degC
2020-12-01,16:00:00,14.493,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),330.1,N deg,2.6,N ms-1,5.4,N degC
2020-12-01,17:00:00,18.358,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),334.8,N deg,2.6,N ms-1,4.7,N degC
2020-12-01,18:00:00,17.392,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),331.3,N deg,2.3,N ms-1,4.1,N degC
2020-12-01,19:00:00,23.189,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),325.8,N deg,2.4,N ms-1,3.6,N degC
2020-12-01,20:00:00,15.459,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),337,N deg,2.7,N ms-1,3.3,N degC
2020-12-01,21:00:00,14.493,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),352.2,N deg,3.1,N ms-1,3.3,N degC
2020-12-01,22:00:00,15.459,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.3,N deg,3.6,N ms-1,3.1,N degC
2020-12-01,23:00:00,15.459,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),8,N deg,3.8,N ms-1,3.6,N degC
2020-12-01,24:00:00,12.561,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),8.7,N deg,2.9,N ms-1,4,N degC
2020-12-02,01:00:00,11.594,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),318.5,N deg,1.9,N ms-1,2.8,N degC
2020-12-02,02:00:00,14.493,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),317.2,N deg,1.5,N ms-1,2.4,N degC
2020-12-02,03:00:00,18.358,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),312.8,N deg,1.5,N ms-1,2,N degC
2020-12-02,04:00:00,21.256,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),307,N deg,1.6,N ms-1,2.1,N degC
2020-12-02,05:00:00,13.527,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),323.5,N deg,2,N ms-1,1.8,N degC
2020-12-02,06:00:00,12.561,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),335.4,N deg,1.8,N ms-1,2.7,N degC
2020-12-02,07:00:00,11.594,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),328.8,N deg,1.8,N ms-1,3.9,N degC
2020-12-02,08:00:00,12.561,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),298.2,N deg,2.5,N ms-1,4.9,N degC
2020-12-02,09:00:00,16.425,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),285.9,N deg,2.1,N ms-1,5.5,N degC
2020-12-02,10:00:00,16.425,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),258.2,N deg,2.4,N ms-1,6.1,N degC
2020-12-02,11:00:00,21.256,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),271.3,N deg,2.9,N ms-1,6.9,N degC
2020-12-02,12:00:00,19.324,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),312.6,N deg,4.9,N ms-1,7.7,N degC
2020-12-02,13:00:00,20.29,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),300.1,N deg,5.5,N ms-1,9.1,N degC
2020-12-02,14:00:00,5.797,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),303.4,N deg,5.9,N ms-1,8.7,N degC
2020-12-02,15:00:00,4.831,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),299.9,N deg,4.9,N ms-1,7.6,N degC
2020-12-02,16:00:00,16.425,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),302.5,N deg,5.7,N ms-1,6.2,N degC
2020-12-02,17:00:00,13.527,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),303.3,N deg,7.5,N ms-1,5.7,N degC
2020-12-02,18:00:00,19.324,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),297.6,N deg,7.9,N ms-1,5.5,N degC
2020-12-02,19:00:00,20.29,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),299.7,N deg,6.2,N ms-1,5.3,N degC
2020-12-02,20:00:00,9.662,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),284.4,N deg,3.3,N ms-1,5,N degC
2020-12-02,21:00:00,10.628,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),257.7,N deg,2.3,N ms-1,4.7,N degC
2020-12-02,22:00:00,17.392,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),254.5,N deg,3.4,N ms-1,5.2,N degC
2020-12-02,23:00:00,23.189,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),267.9,N deg,3.7,N ms-1,6.2,N degC
2020-12-02,24:00:00,14.493,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),265.7,N deg,4.8,N ms-1,6.4,N degC
2020-12-03,01:00:00,9.662,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),251.1,N deg,3.6,N ms-1,5.8,N degC
2020-12-03,02:00:00,5.797,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),247.1,N deg,4.2,N ms-1,6.4,N degC
2020-12-03,03:00:00,6.763,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),239.6,N deg,5.1,N ms-1,6.9,N degC
2020-12-03,04:00:00,3.865,V ugm-3 (Ref.eq),0,V ugm-3 (BAM),249.6,N deg,4.8,N ms-1,7.1,N degC
2020-12-03,05:00:00,-0.966,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),243,N deg,2.7,N ms-1,6.9,N degC
2020-12-03,06:00:00,-0.966,V ugm-3 (Ref.eq),0,V ugm-3 (BAM),230.6,N deg,4.9,N ms-1,7.2,N degC
2020-12-03,07:00:00,0.966,V ugm-3 (Ref.eq),-1,V ugm-3 (BAM),221.9,N deg,5.5,N ms-1,7.3,N degC
2020-12-03,08:00:00,0,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),260.1,N deg,5.1,N ms-1,7.3,N degC
2020-12-03,09:00:00,0.966,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),7.3,N deg,0.5,N ms-1,6.6,N degC
2020-12-03,10:00:00,0.966,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),25,N deg,1.4,N ms-1,6.2,N degC
2020-12-03,11:00:00,1.932,V ugm-3 (Ref.eq),1,V ugm-3 (BAM),58.1,N deg,3.3,N ms-1,5.9,N degC
2020-12-03,12:00:00,3.865,V ugm-3 (Ref.eq),1,V ugm-3 (BAM),73.7,N deg,3.5,N ms-1,5.9,N degC
2020-12-03,13:00:00,3.865,V ugm-3 (Ref.eq),1,V ugm-3 (BAM),119.3,N deg,2.6,N ms-1,6.3,N degC
2020-12-03,14:00:00,1.932,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),180.9,N deg,2.3,N ms-1,6.6,N degC
2020-12-03,15:00:00,6.763,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),134.9,N deg,1.6,N ms-1,6.3,N degC
2020-12-03,16:00:00,7.73,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),28.4,N deg,2.6,N ms-1,6.2,N degC
2020-12-03,17:00:00,6.763,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),22.5,N deg,5.4,N ms-1,5.1,N degC
2020-12-03,18:00:00,3.865,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),3.1,N deg,4.4,N ms-1,4.7,N degC
2020-12-03,19:00:00,0,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),334.7,N deg,3.4,N ms-1,3.6,N degC
2020-12-03,20:00:00,3.865,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),318.6,N deg,3.3,N ms-1,2.9,N degC
2020-12-03,21:00:00,10.628,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),317.8,N deg,3.4,N ms-1,2.4,N degC
2020-12-03,22:00:00,6.763,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),306.7,N deg,3.6,N ms-1,3.1,N degC
2020-12-03,23:00:00,4.831,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),307.6,N deg,3.7,N ms-1,3.6,N degC
2020-12-03,24:00:00,5.797,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),306.8,N deg,4.2,N ms-1,3.7,N degC
2020-12-04,01:00:00,3.865,V ugm-3 (Ref.eq),-1,V ugm-3 (BAM),302.7,N deg,3.3,N ms-1,1.7,N degC
2020-12-04,02:00:00,0,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),315,N deg,3.6,N ms-1,2.6,N degC
2020-12-04,03:00:00,0.966,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),321.3,N deg,3.4,N ms-1,3,N degC
2020-12-04,04:00:00,1.932,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),325.1,N deg,4,N ms-1,3.3,N degC
2020-12-04,05:00:00,0.966,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),315.9,N deg,4.1,N ms-1,3.4,N degC
2020-12-04,06:00:00,0.966,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),313.1,N deg,3.8,N ms-1,3.5,N degC
2020-12-04,07:00:00,2.899,V ugm-3 (Ref.eq),-1,V ugm-3 (BAM),325,N deg,4.8,N ms-1,3.3,N degC
2020-12-04,08:00:00,3.865,V ugm-3 (Ref.eq),1,V ugm-3 (BAM),326.6,N deg,6,N ms-1,3.2,N degC
2020-12-04,09:00:00,4.831,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),309.3,N deg,4.9,N ms-1,2.8,N degC
2020-12-04,10:00:00,8.696,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),279.3,N deg,5.1,N ms-1,2.4,N degC
2020-12-04,11:00:00,11.594,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),279.9,N deg,5.5,N ms-1,3.5,N degC
2020-12-04,12:00:00,15.459,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),282.9,N deg,7.4,N ms-1,4.7,N degC
2020-12-04,13:00:00,11.594,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),284,N deg,7.9,N ms-1,5.5,N degC
2020-12-04,14:00:00,10.628,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),279.8,N deg,8.5,N ms-1,5.7,N degC
2020-12-04,15:00:00,19.324,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),278.9,N deg,8.1,N ms-1,5,N degC
2020-12-04,16:00:00,12.561,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),283.1,N deg,7.5,N ms-1,4.6,N degC
2020-12-04,17:00:00,12.561,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),280.7,N deg,7,N ms-1,4.5,N degC
2020-12-04,18:00:00,11.594,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),271.1,N deg,6.6,N ms-1,4.8,N degC
2020-12-04,19:00:00,9.662,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),269.7,N deg,6,N ms-1,5.5,N degC
2020-12-04,20:00:00,9.662,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),258.7,N deg,6.6,N ms-1,6.2,N degC
2020-12-04,21:00:00,5.797,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),259.8,N deg,5.9,N ms-1,6.3,N degC
2020-12-04,22:00:00,1.932,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),251,N deg,4.4,N ms-1,5.9,N degC
2020-12-04,23:00:00,0,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),222.7,N deg,4.7,N ms-1,6.1,N degC
2020-12-04,24:00:00,2.899,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),225.7,N deg,3.7,N ms-1,6.4,N degC
2020-12-05,01:00:00,2.899,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),232.1,N deg,3.1,N ms-1,4.1,N degC
2020-12-05,02:00:00,3.865,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),214,N deg,0.8,N ms-1,4.6,N degC
2020-12-05,03:00:00,4.831,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),135.5,N deg,1.4,N ms-1,5,N degC
2020-12-05,04:00:00,3.865,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),65.3,N deg,1.7,N ms-1,5.1,N degC
2020-12-05,05:00:00,1.932,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),48.8,N deg,4.2,N ms-1,5.1,N degC
2020-12-05,06:00:00,0.966,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),43.2,N deg,6.2,N ms-1,4.7,N degC
2020-12-05,07:00:00,1.932,V ugm-3 (Ref.eq),1,V ugm-3 (BAM),39.9,N deg,6.9,N ms-1,4.5,N degC
2020-12-05,08:00:00,3.865,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),40.7,N deg,6,N ms-1,4.7,N degC
2020-12-05,09:00:00,1.932,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),110.4,N deg,7.1,N ms-1,5.2,N degC
2020-12-05,10:00:00,1.932,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),100.6,N deg,7.6,N ms-1,5.3,N degC
2020-12-05,11:00:00,2.899,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),81.3,N deg,9.4,N ms-1,6,N degC
2020-12-05,12:00:00,10.628,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),76.5,N deg,11,N ms-1,6,N degC
2020-12-05,13:00:00,7.73,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),71.3,N deg,10.9,N ms-1,6.2,N degC
2020-12-05,14:00:00,10.628,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),66.9,N deg,10.1,N ms-1,6.3,N degC
2020-12-05,15:00:00,8.696,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),56.9,N deg,9.3,N ms-1,5.8,N degC
2020-12-05,16:00:00,8.696,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),51.8,N deg,8.8,N ms-1,4.9,N degC
2020-12-05,17:00:00,12.561,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),46.2,N deg,9.2,N ms-1,4.1,N degC
2020-12-05,18:00:00,16.425,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),44.8,N deg,8.3,N ms-1,3.5,N degC
2020-12-05,19:00:00,16.425,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),38.5,N deg,7.8,N ms-1,3.3,N degC
2020-12-05,20:00:00,14.493,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),38.5,N deg,6.7,N ms-1,3.4,N degC
2020-12-05,21:00:00,10.628,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),34.7,N deg,5.6,N ms-1,3.1,N degC
2020-12-05,22:00:00,8.696,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),29.5,N deg,4.2,N ms-1,2.2,N degC
2020-12-05,23:00:00,16.425,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),22,N deg,4.1,N ms-1,1.8,N degC
2020-12-05,24:00:00,14.493,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),19.9,N deg,4.7,N ms-1,1.5,N degC
2020-12-06,01:00:00,14.493,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),356.5,N deg,3.9,N ms-1,1.3,N degC
2020-12-06,02:00:00,11.594,V ugm-3 (Ref.eq),15,V ugm-3 (BAM),9.8,N deg,3.7,N ms-1,1.1,N degC
2020-12-06,03:00:00,14.493,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),18.5,N deg,3.5,N ms-1,1.1,N degC
2020-12-06,04:00:00,11.594,V ugm-3 (Ref.eq),15,V ugm-3 (BAM),23.1,N deg,3.3,N ms-1,1.1,N degC
2020-12-06,05:00:00,13.527,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),20.5,N deg,3.3,N ms-1,1,N degC
2020-12-06,06:00:00,9.662,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),16.8,N deg,3.3,N ms-1,0.9,N degC
2020-12-06,07:00:00,9.662,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),7.8,N deg,3.2,N ms-1,0.7,N degC
2020-12-06,08:00:00,9.662,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),11.2,N deg,2.9,N ms-1,0.5,N degC
2020-12-06,09:00:00,10.628,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),357.4,N deg,1.9,N ms-1,0.4,N degC
2020-12-06,10:00:00,12.561,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),1.2,N deg,1.1,N ms-1,1.5,N degC
2020-12-06,11:00:00,12.561,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),29.3,N deg,1.8,N ms-1,2.9,N degC
2020-12-06,12:00:00,9.662,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),41,N deg,1.5,N ms-1,3.8,N degC
2020-12-06,13:00:00,13.527,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),39,N deg,1.3,N ms-1,3.9,N degC
2020-12-06,14:00:00,9.662,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),25.9,N deg,1.1,N ms-1,3.8,N degC
2020-12-06,15:00:00,7.73,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),4,N deg,0.9,N ms-1,3.4,N degC
2020-12-06,16:00:00,6.763,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),355,N deg,1.7,N ms-1,3,N degC
2020-12-06,17:00:00,13.527,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),336.7,N deg,1.6,N ms-1,2.8,N degC
2020-12-06,18:00:00,24.155,V ugm-3 (Ref.eq),17,V ugm-3 (BAM),334.4,N deg,1.4,N ms-1,3,N degC
2020-12-06,19:00:00,26.087,V ugm-3 (Ref.eq),21,V ugm-3 (BAM),335.8,N deg,0.6,N ms-1,3.1,N degC
2020-12-06,20:00:00,28.02,V ugm-3 (Ref.eq),22,V ugm-3 (BAM),162.9,N deg,0.4,N ms-1,3.7,N degC
2020-12-06,21:00:00,20.29,V ugm-3 (Ref.eq),18,V ugm-3 (BAM),191.5,N deg,0.7,N ms-1,4.2,N degC
2020-12-06,22:00:00,19.324,V ugm-3 (Ref.eq),18,V ugm-3 (BAM),329.5,N deg,0.5,N ms-1,4.1,N degC
2020-12-06,23:00:00,14.493,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),17.5,N deg,1.4,N ms-1,3.5,N degC
2020-12-06,24:00:00,12.561,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),36.8,N deg,1.9,N ms-1,3.8,N degC
2020-12-07,01:00:00,11.594,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),87.8,N deg,0.6,N ms-1,2.2,N degC
2020-12-07,02:00:00,16.425,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),85.9,N deg,1.1,N ms-1,2.2,N degC
2020-12-07,03:00:00,12.561,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),68,N deg,1.8,N ms-1,2.3,N degC
2020-12-07,04:00:00,11.594,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),85.9,N deg,1.6,N ms-1,2.1,N degC
2020-12-07,05:00:00,15.459,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),97.2,N deg,1,N ms-1,1.7,N degC
2020-12-07,06:00:00,13.527,V ugm-3 (Ref.eq),17,V ugm-3 (BAM),88.5,N deg,2.1,N ms-1,2.5,N degC
2020-12-07,07:00:00,15.459,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),70.7,N deg,3,N ms-1,2.9,N degC
2020-12-07,08:00:00,16.425,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),64.2,N deg,3.8,N ms-1,2.6,N degC
2020-12-07,09:00:00,16.425,V ugm-3 (Ref.eq),22,V ugm-3 (BAM),63.9,N deg,3.8,N ms-1,2,N degC
2020-12-07,10:00:00,17.392,V ugm-3 (Ref.eq),20,V ugm-3 (BAM),71.9,N deg,3.5,N ms-1,2,N degC
2020-12-07,11:00:00,19.324,V ugm-3 (Ref.eq),22,V ugm-3 (BAM),65.8,N deg,3.4,N ms-1,2,N degC
2020-12-07,12:00:00,12.561,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),55.4,N deg,3.7,N ms-1,2.4,N degC
2020-12-07,13:00:00,12.561,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),55.3,N deg,3.8,N ms-1,2.9,N degC
2020-12-07,14:00:00,15.459,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),56.7,N deg,3.5,N ms-1,3.1,N degC
2020-12-07,15:00:00,21.256,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),60.5,N deg,3.1,N ms-1,3,N degC
