date, pm25, pm10, o3, no2, so2, co
2014/3/3, 22, 10, 27, 11, 8, 1
2014/3/4, 19, 20, , 18, 7, 2
2014/3/5, 46, 17, , 19, 6, 1
2014/3/6, 49, 12, , 13, 5, 
2014/3/7, 40, 12, 11, 13, 6, 
2014/3/8, 34, 26, 28, 11, 6, 
2014/3/9, 78, 40, 30, 18, 7, 2
2014/3/10, 109, 23, 18, 15, 4, 1
2014/3/11, 67, 17, 24, 11, 3, 
2014/3/12, 43, 34, 13, 15, 2, 1
2014/3/13, 89, 46, 4, 18, 2, 2
2014/3/14, 128, 50, 11, 18, 3, 3
2014/3/15, 137, 20, 25, 10, 2, 1
2014/3/16, 58, 14, 20, 9, 2, 1
2014/3/17, 45, 12, 22, 9, 2, 
2014/3/18, 32, 14, 27, 8, 2, 
2014/3/19, 29, 21, 27, 9, 2, 
2014/3/20, 42, 16, 29, 9, 3, 
2014/3/21, 36, 10, 27, 11, 3, 
2014/3/22, 23, 8, 29, 8, 4, 
2014/3/23, 19, 9, 31, 7, 3, 1
2014/3/24, 23, 14, 27, 12, 4, 
2014/3/25, 31, 17, 25, 11, 5, 1
2014/3/26, 41, 29, 22, 13, 5, 1
2014/3/27, 77, 20, 23, 12, 5, 
2014/3/28, 59, 39, 23, 14, 5, 1
2014/3/29, 102, 38, 33, 14, 6, 1
2014/3/30, 74, 28, 17, 17, 7, 1
2014/3/31, 73, 23, 23, 15, 7, 2
2020/10/18, , 18, 24, 8, 2, 5
2020/9/26, , 9, 21, 4, 2, 4
2020/9/27, , 10, 18, 9, 2, 5
2020/9/28, , 9, 19, 7, 2, 4
2020/7/12, , 9, 23, 4, , 6
2020/2/14, , 16, 24, 14, 4, 1
2020/2/15, , 6, 28, 4, 5, 
2020/2/16, , 11, 35, , 5, 
2020/2/17, , 16, 30, 3, 5, 
2020/1/1, , 21, 13, 8, 4, 3
2020/1/20, , 24, 3, 24, 6, 3
2019/11/1, , 28, 17, 7, 2, 
2019/11/2, , 26, 22, 4, 1, 
2019/11/3, , 27, 17, 8, 2, 
2019/11/4, , 20, 17, 11, 2, 
2019/11/30, , 19, 8, 21, 2, 
2019/12/1, , 15, 19, 12, 1, 
2019/12/2, , 23, 8, 28, 2, 3
2019/7/17, , 2, 19, 10, 1, 1
2019/7/18, , 3, 16, 9, 1, 1
2019/9/23, , 16, 27, 4, 15, 
2019/1/1, , 14, 21, 3, , 1
2019/2/11, , 18, 23, 14, 3, 3
2018/1/1, , 16, 27, 4, , 
2018/2/12, , 7, 23, 9, 1, 2
2018/2/17, , 19, 20, 10, , 1
2017/11/23, , 15, 18, 17, , 1
2017/8/3, , 20, 24, 4, 4, 1
2017/9/9, , 14, 24, , 8, 1
2017/1/16, , 8, 22, 10, 4, 4
2017/3/6, , 18, 26, 14, 2, 1
2016/12/15, , 27, 14, 10, 5, 1
2016/7/17, , 13, 18, 5, 3, 1
2016/9/4, , 7, 8, 7, 4, 1
2016/1/18, , 11, 22, 10, , 1
2015/10/18, , 17, 14, 11, 2, 
2016/1/3, , 13, 21, 7, 5, 1
2015/7/28, , 5, 19, 25, , 
2015/8/14, , 14, 16, 8, 1, 
2015/8/15, , 14, 20, 11, 1, 1
2015/8/16, , 15, 31, 9, 1, 1
2015/8/17, , 19, 25, 8, 1, 
2015/8/18, , 11, 18, 8, 1, 1
2015/8/19, , 7, 10, 6, , 
2015/4/18, , 12, 31, 7, , 
2015/5/11, , 16, 30, 5, 1, 
2015/1/1, , 13, 25, 5, 2, 2
2015/2/18, , 16, , , , 
2015/2/19, , 14, 25, 14, , 1
2015/2/27, , 17, 25, 12, 1, 
2015/2/28, , 16, 28, 9, 1, 1
2015/3/1, , 20, 32, 7, 2, 
2015/3/2, , 12, 29, 9, 1, 
2015/3/10, , 23, 22, 24, 1, 8
2014/7/28, , 15, 24, 7, 2, 1
2014/8/6, , 12, 20, 5, , 
2014/8/10, , 9, 23, 3, , 
2014/1/1, , 9, 24, 5, 5, 2
2014/1/28, , 10, 27, 12, 3, 2
2014/2/7, , 11, 21, 12, , 1
2020/10/15, , , 16, 10, 2, 5
2020/10/16, , , 17, 7, 2, 6
2020/10/17, , , 14, 11, 2, 6
2020/7/8, , , 13, 4, , 1
2020/7/9, , , 20, 4, , 
2020/7/10, , , 20, 5, , 
2020/7/11, , , 25, 5, , 3
2020/1/17, , , 25, 13, 7, 1
2020/1/18, , , 11, 24, 7, 2
2020/1/19, , , 6, 21, 6, 2
2019/9/21, , , 20, 4, 1, 
2019/9/22, , , 21, 7, 25, 
2019/2/8, , , 29, 6, 3, 2
2019/2/9, , , 32, 6, 3, 2
2019/2/10, , , 27, 5, 3, 2
2018/2/11, , , 28, 3, , 1
2017/1/13, , , 26, 4, 5, 3
2017/1/14, , , 20, 10, 4, 4
2017/1/15, , , 25, 5, 4, 4
2017/3/4, , , 27, 7, 3, 
2017/3/5, , , 32, 3, 3, 
2016/7/14, , , 17, 5, 2, 
2016/7/15, , , 18, 3, 2, 
2016/7/16, , , 17, 2, 2, 
2016/1/15, , , 21, 14, 1, 1
2016/1/16, , , 11, 23, 2, 4
2016/1/17, , , 12, 20, 1, 4
2015/7/24, , , 22, 8, 1, 
2015/7/25, , , 25, 7, 1, 1
2015/7/26, , , 24, 4, 3, 1
2015/3/8, , , 26, 25, 1, 1
2015/3/9, , , 20, 20, 1, 4
2014/7/25, , , 39, 7, 1, 1
2014/7/26, , , 28, 3, 1, 1
2014/7/27, , , 24, 4, 2, 1
2014/1/26, , , 28, 6, 1, 1
2014/1/27, , , 29, 7, 2, 1
2015/7/27, , , , 10, , 
