Date,Time,"Nitrogen dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
2020-06-28,17:00:00,2.72352,V ugm-3,No data,V mgm-3,14.3,V ugm-3 (TEOM FDMS),6.7,V ugm-3 (TEOM FDMS),264.6,N deg,10.1,N ms-1,14.9,N degC
2020-06-28,18:00:00,2.23269,V ugm-3,No data,V mgm-3,14.3,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS),262.5,N deg,9.4,N ms-1,14,N degC
2020-06-28,19:00:00,2.60668,V ugm-3,No data,V mgm-3,10.7,V ugm-3 (TEOM FDMS),5.1,V ugm-3 (TEOM FDMS),264.5,N deg,8.7,N ms-1,13.3,N degC
2020-06-28,20:00:00,2.97863,V ugm-3,No data,V mgm-3,9,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS),266.1,N deg,7.7,N ms-1,12.4,N degC
2020-06-28,21:00:00,2.48168,V ugm-3,No data,V mgm-3,13.1,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),266.6,N deg,7.9,N ms-1,11.9,N degC
2020-06-28,22:00:00,2.35566,V ugm-3,No data,V mgm-3,16.6,V ugm-3 (TEOM FDMS),5.5,V ugm-3 (TEOM FDMS),268.6,N deg,8,N ms-1,11.7,N degC
2020-06-28,23:00:00,2.04213,V ugm-3,No data,V mgm-3,14.7,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS),271.8,N deg,8.5,N ms-1,11.5,N degC
2020-06-28,24:00:00,1.28293,V ugm-3,No data,V mgm-3,11,V ugm-3 (TEOM FDMS),5.4,V ugm-3 (TEOM FDMS),271.9,N deg,9,N ms-1,11.6,N degC
2020-06-29,01:00:00,1.39058,V ugm-3,No data,V mgm-3,16.1,V ugm-3 (TEOM FDMS),5.1,V ugm-3 (TEOM FDMS),270.7,N deg,7,N ms-1,10.9,N degC
2020-06-29,02:00:00,0.9754,V ugm-3,No data,V mgm-3,13.6,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS),270.1,N deg,7.6,N ms-1,11.3,N degC
2020-06-29,03:00:00,1.59357,V ugm-3,No data,V mgm-3,15.2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),267.3,N deg,7.7,N ms-1,11.2,N degC
2020-06-29,04:00:00,2.40811,V ugm-3,No data,V mgm-3,13.7,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS),266.4,N deg,8.3,N ms-1,11.9,N degC
2020-06-29,05:00:00,2.90535,V ugm-3,No data,V mgm-3,12.9,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),266.1,N deg,8.2,N ms-1,11.9,N degC
2020-06-29,06:00:00,3.83951,V ugm-3,No data,V mgm-3,13.8,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS),266.5,N deg,8.2,N ms-1,11.9,N degC
2020-06-29,07:00:00,4.70843,V ugm-3,No data,V mgm-3,11.8,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS),263.4,N deg,8.5,N ms-1,12.1,N degC
2020-06-29,08:00:00,5.33022,V ugm-3,No data,V mgm-3,17.2,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),259.7,N deg,8.8,N ms-1,12.3,N degC
2020-06-29,09:00:00,4.45834,V ugm-3,No data,V mgm-3,17.6,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS),260.5,N deg,9.2,N ms-1,12.7,N degC
2020-06-29,10:00:00,4.83496,V ugm-3,No data,V mgm-3,18,V ugm-3 (TEOM FDMS),2.4,V ugm-3 (TEOM FDMS),260.7,N deg,9.5,N ms-1,13.1,N degC
2020-06-29,11:00:00,4.33378,V ugm-3,No data,V mgm-3,17.2,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),260.9,N deg,9.7,N ms-1,13.3,N degC
2020-06-29,12:00:00,5.69008,V ugm-3,No data,V mgm-3,15,V ugm-3 (TEOM FDMS),5.8,V ugm-3 (TEOM FDMS),258.6,N deg,9.7,N ms-1,13.7,N degC
2020-06-29,13:00:00,4.01944,V ugm-3,No data,V mgm-3,10.8,V ugm-3 (TEOM FDMS),6.1,V ugm-3 (TEOM FDMS),260.1,N deg,10.2,N ms-1,14.2,N degC
2020-06-29,14:00:00,3.53305,V ugm-3,No data,V mgm-3,14.3,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS),262.6,N deg,10.4,N ms-1,14.9,N degC
2020-06-29,15:00:00,3.96505,V ugm-3,No data,V mgm-3,16.2,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),261.7,N deg,9.9,N ms-1,14.1,N degC
2020-06-29,16:00:00,5.83534,V ugm-3,No data,V mgm-3,13.4,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS),261.6,N deg,8.9,N ms-1,13.7,N degC
2020-06-29,17:00:00,3.65662,V ugm-3,No data,V mgm-3,8,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS),263,N deg,8.8,N ms-1,13.5,N degC
2020-06-29,18:00:00,3.40455,V ugm-3,No data,V mgm-3,13.7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),264.7,N deg,8.4,N ms-1,13.3,N degC
2020-06-29,19:00:00,3.21969,V ugm-3,No data,V mgm-3,8.7,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS),268.9,N deg,7.9,N ms-1,13.2,N degC
2020-06-29,20:00:00,3.16136,V ugm-3,No data,V mgm-3,9.7,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS),269.9,N deg,7.4,N ms-1,12.3,N degC
2020-06-29,21:00:00,3.22364,V ugm-3,No data,V mgm-3,7.9,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS),270.1,N deg,6.9,N ms-1,11.8,N degC
2020-06-29,22:00:00,2.9083,V ugm-3,No data,V mgm-3,8.6,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS),268.9,N deg,6.3,N ms-1,11.6,N degC
2020-06-29,23:00:00,2.96861,V ugm-3,No data,V mgm-3,15.2,V ugm-3 (TEOM FDMS),6.9,V ugm-3 (TEOM FDMS),269.8,N deg,5.7,N ms-1,11.4,N degC
2020-06-29,24:00:00,2.40515,V ugm-3,No data,V mgm-3,10.1,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS),274.6,N deg,5.2,N ms-1,11.1,N degC
2020-06-30,01:00:00,3.03594,V ugm-3,No data,V mgm-3,9.6,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS),263.9,N deg,4.3,N ms-1,10.9,N degC
2020-06-30,02:00:00,2.86538,V ugm-3,No data,V mgm-3,15.9,V ugm-3 (TEOM FDMS),5.4,V ugm-3 (TEOM FDMS),267.2,N deg,4.4,N ms-1,11.7,N degC
2020-06-30,03:00:00,4.18253,V ugm-3,No data,V mgm-3,13.6,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS),265.5,N deg,4.3,N ms-1,11.9,N degC
2020-06-30,04:00:00,4.62643,V ugm-3,No data,V mgm-3,10.7,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS),255.5,N deg,4.2,N ms-1,12,N degC
2020-06-30,05:00:00,8.2246,V ugm-3,No data,V mgm-3,11.1,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS),250.3,N deg,4.3,N ms-1,12,N degC
2020-06-30,06:00:00,9.95639,V ugm-3,No data,V mgm-3,13.2,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS),249.6,N deg,3.6,N ms-1,12,N degC
2020-06-30,07:00:00,13.60804,V ugm-3,No data,V mgm-3,10.2,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS),244,N deg,3.4,N ms-1,12.4,N degC
2020-06-30,08:00:00,9.51345,V ugm-3,No data,V mgm-3,4.5,V ugm-3 (TEOM FDMS),0.6,V ugm-3 (TEOM FDMS),240.1,N deg,4.9,N ms-1,12.7,N degC
2020-06-30,09:00:00,12.29159,V ugm-3,No data,V mgm-3,14.8,V ugm-3 (TEOM FDMS),6.1,V ugm-3 (TEOM FDMS),242.7,N deg,4.8,N ms-1,12.7,N degC
2020-06-30,10:00:00,10.85864,V ugm-3,No data,V mgm-3,8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),226.8,N deg,3.6,N ms-1,13.1,N degC
2020-06-30,11:00:00,9.38077,V ugm-3,No data,V mgm-3,8.6,V ugm-3 (TEOM FDMS),5.1,V ugm-3 (TEOM FDMS),193,N deg,4.1,N ms-1,13.8,N degC
2020-06-30,12:00:00,9.56218,V ugm-3,No data,V mgm-3,8.5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),179.1,N deg,3.9,N ms-1,14,N degC
2020-06-30,13:00:00,8.20175,V ugm-3,No data,V mgm-3,4.3,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS),169.2,N deg,2.8,N ms-1,14.5,N degC
2020-06-30,14:00:00,12.39571,V ugm-3,No data,V mgm-3,6.7,V ugm-3 (TEOM FDMS),3.6,V ugm-3 (TEOM FDMS),253.1,N deg,3.8,N ms-1,16.1,N degC
2020-06-30,15:00:00,8.61995,V ugm-3,No data,V mgm-3,5.4,V ugm-3 (TEOM FDMS),2.2,V ugm-3 (TEOM FDMS),257.7,N deg,6.9,N ms-1,15.7,N degC
2020-06-30,16:00:00,4.35061,V ugm-3,No data,V mgm-3,5.7,V ugm-3 (TEOM FDMS),0.9,V ugm-3 (TEOM FDMS),264.9,N deg,6,N ms-1,15.5,N degC
2020-06-30,17:00:00,4.29046,V ugm-3,No data,V mgm-3,4.7,V ugm-3 (TEOM FDMS),1.7,V ugm-3 (TEOM FDMS),263.2,N deg,4.8,N ms-1,15,N degC
2020-06-30,18:00:00,5.65469,V ugm-3,No data,V mgm-3,3.1,V ugm-3 (TEOM FDMS),2.8,V ugm-3 (TEOM FDMS),258.5,N deg,5.9,N ms-1,15,N degC
2020-06-30,19:00:00,4.48995,V ugm-3,No data,V mgm-3,5.3,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS),263.7,N deg,5.3,N ms-1,14.8,N degC
2020-06-30,20:00:00,4.17111,V ugm-3,No data,V mgm-3,8.5,V ugm-3 (TEOM FDMS),1.2,V ugm-3 (TEOM FDMS),254.4,N deg,4.4,N ms-1,14.2,N degC
2020-06-30,21:00:00,4.17587,V ugm-3,No data,V mgm-3,6.2,V ugm-3 (TEOM FDMS),2.1,V ugm-3 (TEOM FDMS),245.3,N deg,4.2,N ms-1,13.3,N degC
2020-06-30,22:00:00,3.99257,V ugm-3,No data,V mgm-3,1.7,V ugm-3 (TEOM FDMS),0.6,V ugm-3 (TEOM FDMS),247.7,N deg,4.3,N ms-1,12.9,N degC
2020-06-30,23:00:00,3.18206,V ugm-3,No data,V mgm-3,3.7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),250.3,N deg,3.9,N ms-1,12.7,N degC
2020-06-30,24:00:00,8.76595,V ugm-3,No data,V mgm-3,8,V ugm-3 (TEOM FDMS),-0.7,V ugm-3 (TEOM FDMS),253,N deg,4,N ms-1,13.3,N degC
2020-07-01,01:00:00,8.28488,P ugm-3,No data,P mgm-3,1.7,P ugm-3 (TEOM FDMS),3.4,P ugm-3 (TEOM FDMS),240.5,N deg,4.1,N ms-1,12.2,N degC
2020-07-01,02:00:00,11.32539,P ugm-3,No data,P mgm-3,7.3,N ugm-3 (TEOM FDMS),0,P ugm-3 (TEOM FDMS),242.5,N deg,4.6,N ms-1,13.1,N degC
2020-07-01,03:00:00,7.43926,P ugm-3,No data,P mgm-3,11.1,N ugm-3 (TEOM FDMS),-0.7,P ugm-3 (TEOM FDMS),246.5,N deg,4.8,N ms-1,12.7,N degC
2020-07-01,04:00:00,4.72056,P ugm-3,No data,P mgm-3,7.2,N ugm-3 (TEOM FDMS),0,P ugm-3 (TEOM FDMS),250.5,N deg,5,N ms-1,12.3,N degC
2020-07-01,05:00:00,8.00032,P ugm-3,No data,P mgm-3,4,P ugm-3 (TEOM FDMS),3.3,P ugm-3 (TEOM FDMS),251.7,N deg,5.1,N ms-1,12.4,N degC
2020-07-01,06:00:00,4.84973,P ugm-3,No data,P mgm-3,0.9,P ugm-3 (TEOM FDMS),1.5,P ugm-3 (TEOM FDMS),255,N deg,6.2,N ms-1,13.7,N degC
2020-07-01,07:00:00,8.66393,P ugm-3,No data,P mgm-3,5.6,N ugm-3 (TEOM FDMS),0.7,P ugm-3 (TEOM FDMS),260.7,N deg,6.2,N ms-1,15.3,N degC
2020-07-01,08:00:00,10.21189,P ugm-3,No data,P mgm-3,0.7,P ugm-3 (TEOM FDMS),0.7,P ugm-3 (TEOM FDMS),255.3,N deg,6.5,N ms-1,15.3,N degC
2020-07-01,09:00:00,5.26144,P ugm-3,No data,P mgm-3,5.9,N ugm-3 (TEOM FDMS),-0.4,P ugm-3 (TEOM FDMS),256.8,N deg,5.3,N ms-1,15.8,N degC
2020-07-01,10:00:00,5.45335,P ugm-3,No data,P mgm-3,9,N ugm-3 (TEOM FDMS),1.9,P ugm-3 (TEOM FDMS),246,N deg,4.4,N ms-1,14.8,N degC
2020-07-01,11:00:00,4.46957,P ugm-3,No data,P mgm-3,6.7,N ugm-3 (TEOM FDMS),0.5,P ugm-3 (TEOM FDMS),261,N deg,5.8,N ms-1,15,N degC
2020-07-01,12:00:00,5.58527,P ugm-3,No data,P mgm-3,9.3,N ugm-3 (TEOM FDMS),4.1,P ugm-3 (TEOM FDMS),273.2,N deg,5.7,N ms-1,15.2,N degC
2020-07-01,13:00:00,4.79065,P ugm-3,No data,P mgm-3,11.7,N ugm-3 (TEOM FDMS),2.6,P ugm-3 (TEOM FDMS),264,N deg,7.4,N ms-1,17.5,N degC
2020-07-01,14:00:00,4.18336,P ugm-3,No data,P mgm-3,6.9,N ugm-3 (TEOM FDMS),3.5,P ugm-3 (TEOM FDMS),266.4,N deg,8,N ms-1,17.2,N degC
2020-07-01,15:00:00,3.18306,P ugm-3,No data,P mgm-3,9.4,N ugm-3 (TEOM FDMS),2.4,P ugm-3 (TEOM FDMS),277.2,N deg,7.6,N ms-1,16.9,N degC
2020-07-01,16:00:00,3.24765,P ugm-3,No data,P mgm-3,6.7,N ugm-3 (TEOM FDMS),3.3,P ugm-3 (TEOM FDMS),273.9,N deg,7.7,N ms-1,16.1,N degC
2020-07-01,17:00:00,3.50139,P ugm-3,No data,P mgm-3,8.1,N ugm-3 (TEOM FDMS),3.8,P ugm-3 (TEOM FDMS),272.6,N deg,8.2,N ms-1,15.4,N degC
2020-07-01,18:00:00,2.82034,P ugm-3,No data,P mgm-3,6.2,N ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS),271.4,N deg,7.7,N ms-1,14.4,N degC
2020-07-01,19:00:00,2.57485,P ugm-3,No data,P mgm-3,10,N ugm-3 (TEOM FDMS),2.6,P ugm-3 (TEOM FDMS),275.4,N deg,6.2,N ms-1,13.8,N degC
2020-07-01,20:00:00,2.884,P ugm-3,No data,P mgm-3,6,N ugm-3 (TEOM FDMS),3.5,P ugm-3 (TEOM FDMS),269.4,N deg,4.9,N ms-1,12.8,N degC
2020-07-01,21:00:00,5.17264,P ugm-3,No data,P mgm-3,8.3,N ugm-3 (TEOM FDMS),1.3,P ugm-3 (TEOM FDMS),266.7,N deg,4.2,N ms-1,12.1,N degC
2020-07-01,22:00:00,5.78819,P ugm-3,No data,P mgm-3,5.6,N ugm-3 (TEOM FDMS),3.1,P ugm-3 (TEOM FDMS),270.8,N deg,4.2,N ms-1,11.8,N degC
2020-07-01,23:00:00,4.98715,P ugm-3,No data,P mgm-3,15.9,N ugm-3 (TEOM FDMS),3.5,P ugm-3 (TEOM FDMS),276.8,N deg,3.9,N ms-1,11.3,N degC
2020-07-01,24:00:00,4.73524,P ugm-3,No data,P mgm-3,9.7,N ugm-3 (TEOM FDMS),2.8,P ugm-3 (TEOM FDMS),283.4,N deg,3.4,N ms-1,10.8,N degC
2020-07-02,01:00:00,5.6419,P ugm-3,No data,P mgm-3,11.2,N ugm-3 (TEOM FDMS),2.3,P ugm-3 (TEOM FDMS),246.5,N deg,3.6,N ms-1,10.5,N degC
2020-07-02,02:00:00,9.49668,P ugm-3,No data,P mgm-3,11.4,N ugm-3 (TEOM FDMS),1.2,P ugm-3 (TEOM FDMS),244.5,N deg,3.6,N ms-1,10.5,N degC
2020-07-02,03:00:00,9.39047,P ugm-3,No data,P mgm-3,14,N ugm-3 (TEOM FDMS),1.5,P ugm-3 (TEOM FDMS),254.9,N deg,4,N ms-1,11.3,N degC
2020-07-02,04:00:00,3.97528,P ugm-3,No data,P mgm-3,7.4,N ugm-3 (TEOM FDMS),0.1,P ugm-3 (TEOM FDMS),254.6,N deg,4,N ms-1,11.1,N degC
2020-07-02,05:00:00,4.77352,P ugm-3,No data,P mgm-3,5.2,N ugm-3 (TEOM FDMS),1,P ugm-3 (TEOM FDMS),274.4,N deg,4.1,N ms-1,11.6,N degC
2020-07-02,06:00:00,5.6879,P ugm-3,No data,P mgm-3,8.6,N ugm-3 (TEOM FDMS),3.1,P ugm-3 (TEOM FDMS),277.2,N deg,4.5,N ms-1,12.7,N degC
2020-07-02,07:00:00,6.35939,P ugm-3,No data,P mgm-3,6.7,N ugm-3 (TEOM FDMS),4.1,P ugm-3 (TEOM FDMS),272.2,N deg,5.2,N ms-1,12.9,N degC
2020-07-02,08:00:00,11.72668,P ugm-3,No data,P mgm-3,9,N ugm-3 (TEOM FDMS),3.6,P ugm-3 (TEOM FDMS),270.4,N deg,5.9,N ms-1,13.2,N degC
2020-07-02,09:00:00,6.73256,P ugm-3,No data,P mgm-3,11.8,N ugm-3 (TEOM FDMS),3.1,P ugm-3 (TEOM FDMS),275.4,N deg,5.8,N ms-1,13.6,N degC
2020-07-02,10:00:00,5.76452,P ugm-3,No data,P mgm-3,7.4,N ugm-3 (TEOM FDMS),3.4,P ugm-3 (TEOM FDMS),275.9,N deg,6.2,N ms-1,14,N degC
2020-07-02,11:00:00,6.3744,P ugm-3,No data,P mgm-3,5.1,N ugm-3 (TEOM FDMS),5.2,N ugm-3 (TEOM FDMS),276.4,N deg,6.5,N ms-1,14.5,N degC
2020-07-02,12:00:00,6.05842,P ugm-3,No data,P mgm-3,9.7,N ugm-3 (TEOM FDMS),3.7,P ugm-3 (TEOM FDMS),275.3,N deg,6.9,N ms-1,15.2,N degC
2020-07-02,13:00:00,5.32797,P ugm-3,No data,P mgm-3,10.6,N ugm-3 (TEOM FDMS),3.7,P ugm-3 (TEOM FDMS),276,N deg,7.6,N ms-1,16.7,N degC
2020-07-02,14:00:00,5.51191,P ugm-3,No data,P mgm-3,12.2,N ugm-3 (TEOM FDMS),6,N ugm-3 (TEOM FDMS),279.1,N deg,7.8,N ms-1,16.6,N degC
2020-07-02,15:00:00,4.58958,P ugm-3,No data,P mgm-3,12.9,N ugm-3 (TEOM FDMS),5.6,N ugm-3 (TEOM FDMS),281.5,N deg,7.7,N ms-1,16.8,N degC
2020-07-02,16:00:00,4.28155,P ugm-3,No data,P mgm-3,12.6,N ugm-3 (TEOM FDMS),5.2,N ugm-3 (TEOM FDMS),282,N deg,7.5,N ms-1,16.7,N degC
2020-07-02,17:00:00,4.77882,P ugm-3,No data,P mgm-3,9.8,N ugm-3 (TEOM FDMS),3.9,P ugm-3 (TEOM FDMS),283.5,N deg,7.5,N ms-1,16.1,N degC
2020-07-02,18:00:00,4.04307,P ugm-3,No data,P mgm-3,8.8,N ugm-3 (TEOM FDMS),3.6,P ugm-3 (TEOM FDMS),284.9,N deg,7.2,N ms-1,15.1,N degC
2020-07-02,19:00:00,3.05648,P ugm-3,No data,P mgm-3,9.4,N ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS),284.9,N deg,6.4,N ms-1,14.2,N degC
2020-07-02,20:00:00,3.29849,P ugm-3,No data,P mgm-3,11,N ugm-3 (TEOM FDMS),3.7,P ugm-3 (TEOM FDMS),278.1,N deg,5.6,N ms-1,12.8,N degC
2020-07-02,21:00:00,3.30997,P ugm-3,No data,P mgm-3,9.4,N ugm-3 (TEOM FDMS),4.6,P ugm-3 (TEOM FDMS),279,N deg,5.2,N ms-1,12.1,N degC
2020-07-02,22:00:00,3.73504,P ugm-3,No data,P mgm-3,10.3,N ugm-3 (TEOM FDMS),0.2,P ugm-3 (TEOM FDMS),276.6,N deg,4.6,N ms-1,11.6,N degC
2020-07-02,23:00:00,4.16982,P ugm-3,No data,P mgm-3,8.1,N ugm-3 (TEOM FDMS),1.7,P ugm-3 (TEOM FDMS),267.7,N deg,4.2,N ms-1,11.1,N degC
2020-07-02,24:00:00,4.22877,P ugm-3,No data,P mgm-3,5,P ugm-3 (TEOM FDMS),3.4,P ugm-3 (TEOM FDMS),272.4,N deg,4.4,N ms-1,11.8,N degC
2020-07-03,01:00:00,2.75779,P ugm-3,No data,P mgm-3,4.9,P ugm-3 (TEOM FDMS),2.7,P ugm-3 (TEOM FDMS),257.8,N deg,3.3,N ms-1,9.9,N degC
2020-07-03,02:00:00,5.21423,P ugm-3,No data,P mgm-3,7.5,N ugm-3 (TEOM FDMS),4.5,P ugm-3 (TEOM FDMS),258.9,N deg,3.2,N ms-1,9.6,N degC
2020-07-03,03:00:00,4.40004,P ugm-3,No data,P mgm-3,12.2,N ugm-3 (TEOM FDMS),0.4,P ugm-3 (TEOM FDMS),260,N deg,3.6,N ms-1,10,N degC
2020-07-03,04:00:00,2.06749,P ugm-3,No data,P mgm-3,11.9,N ugm-3 (TEOM FDMS),0.7,P ugm-3 (TEOM FDMS),251.3,N deg,4.1,N ms-1,10.6,N degC
2020-07-03,05:00:00,4.52111,P ugm-3,No data,P mgm-3,10.6,N ugm-3 (TEOM FDMS),1.7,P ugm-3 (TEOM FDMS),242.2,N deg,4.5,N ms-1,11.3,N degC
2020-07-03,06:00:00,10.77113,P ugm-3,No data,P mgm-3,12.6,N ugm-3 (TEOM FDMS),1.1,P ugm-3 (TEOM FDMS),240.9,N deg,5.1,N ms-1,11.9,N degC
2020-07-03,07:00:00,7.82645,P ugm-3,No data,P mgm-3,7.8,N ugm-3 (TEOM FDMS),5.6,N ugm-3 (TEOM FDMS),244.7,N deg,6.1,N ms-1,12.8,N degC
2020-07-03,08:00:00,9.89054,P ugm-3,No data,P mgm-3,11.2,N ugm-3 (TEOM FDMS),3.1,P ugm-3 (TEOM FDMS),252.6,N deg,7.1,N ms-1,14.1,N degC
2020-07-03,09:00:00,8.18286,P ugm-3,No data,P mgm-3,11.2,N ugm-3 (TEOM FDMS),3.5,P ugm-3 (TEOM FDMS),254.2,N deg,8.5,N ms-1,15.2,N degC
2020-07-03,10:00:00,7.88783,P ugm-3,No data,P mgm-3,11.9,N ugm-3 (TEOM FDMS),3.7,P ugm-3 (TEOM FDMS),255,N deg,8.6,N ms-1,15.1,N degC
2020-07-03,11:00:00,8.43009,P ugm-3,No data,P mgm-3,12.1,N ugm-3 (TEOM FDMS),4.3,P ugm-3 (TEOM FDMS),255.1,N deg,8.6,N ms-1,15.5,N degC
2020-07-03,12:00:00,5.68314,P ugm-3,No data,P mgm-3,15.4,N ugm-3 (TEOM FDMS),1.9,P ugm-3 (TEOM FDMS),253.8,N deg,8.6,N ms-1,16,N degC
2020-07-03,13:00:00,4.70271,P ugm-3,No data,P mgm-3,9.5,N ugm-3 (TEOM FDMS),5.2,N ugm-3 (TEOM FDMS),259.7,N deg,9.1,N ms-1,16.5,N degC
2020-07-03,14:00:00,4.45463,P ugm-3,No data,P mgm-3,12.1,N ugm-3 (TEOM FDMS),2.1,P ugm-3 (TEOM FDMS),257,N deg,8.6,N ms-1,15.5,N degC
2020-07-03,15:00:00,6.66442,P ugm-3,No data,P mgm-3,11.7,N ugm-3 (TEOM FDMS),6.5,N ugm-3 (TEOM FDMS),253.3,N deg,8.3,N ms-1,15.1,N degC
2020-07-03,16:00:00,8.24933,P ugm-3,No data,P mgm-3,8.3,N ugm-3 (TEOM FDMS),4.8,P ugm-3 (TEOM FDMS),243.7,N deg,7.6,N ms-1,15.2,N degC
2020-07-03,17:00:00,7.2723,P ugm-3,No data,P mgm-3,5.3,N ugm-3 (TEOM FDMS),4.1,P ugm-3 (TEOM FDMS),240.7,N deg,6.5,N ms-1,14.7,N degC
2020-07-03,18:00:00,7.87764,P ugm-3,No data,P mgm-3,4.8,P ugm-3 (TEOM FDMS),1.5,P ugm-3 (TEOM FDMS),243.3,N deg,6.6,N ms-1,14.4,N degC
2020-07-03,19:00:00,8.00295,P ugm-3,No data,P mgm-3,6.4,N ugm-3 (TEOM FDMS),-0.1,P ugm-3 (TEOM FDMS),242.4,N deg,6.8,N ms-1,14.4,N degC
2020-07-03,20:00:00,7.38573,P ugm-3,No data,P mgm-3,10.8,N ugm-3 (TEOM FDMS),-0.6,P ugm-3 (TEOM FDMS),244.6,N deg,6.8,N ms-1,14.4,N degC
2020-07-03,21:00:00,10.02774,P ugm-3,No data,P mgm-3,7.7,N ugm-3 (TEOM FDMS),0.2,P ugm-3 (TEOM FDMS),247.5,N deg,6.3,N ms-1,14.5,N degC
2020-07-03,22:00:00,6.83498,P ugm-3,No data,P mgm-3,0.1,P ugm-3 (TEOM FDMS),1.3,P ugm-3 (TEOM FDMS),247.3,N deg,6.4,N ms-1,14.6,N degC
2020-07-03,23:00:00,4.99689,P ugm-3,No data,P mgm-3,4.9,P ugm-3 (TEOM FDMS),No data,P ugm-3 (TEOM FDMS),242.8,N deg,6.7,N ms-1,14.6,N degC
2020-07-03,24:00:00,5.06167,P ugm-3,No data,P mgm-3,1.8,P ugm-3 (TEOM FDMS),1,P ugm-3 (TEOM FDMS),242.6,N deg,6.7,N ms-1,14.9,N degC
2020-07-04,01:00:00,3.1466,P ugm-3,No data,P mgm-3,-1.9,P ugm-3 (TEOM FDMS),-0.5,P ugm-3 (TEOM FDMS),245.5,N deg,7.2,N ms-1,16,N degC
2020-07-04,02:00:00,12.98972,P ugm-3,No data,P mgm-3,1.5,P ugm-3 (TEOM FDMS),-1.2,P ugm-3 (TEOM FDMS),252,N deg,8.1,N ms-1,16.2,N degC
2020-07-04,03:00:00,8.45632,P ugm-3,No data,P mgm-3,4.7,P ugm-3 (TEOM FDMS),0.5,P ugm-3 (TEOM FDMS),255.1,N deg,8.1,N ms-1,16.2,N degC
2020-07-04,04:00:00,8.57782,P ugm-3,No data,P mgm-3,-0.3,P ugm-3 (TEOM FDMS),-0.2,P ugm-3 (TEOM FDMS),256.2,N deg,7.7,N ms-1,16.1,N degC
2020-07-04,05:00:00,3.51465,P ugm-3,No data,P mgm-3,2.6,P ugm-3 (TEOM FDMS),-1.4,P ugm-3 (TEOM FDMS),260.5,N deg,7.8,N ms-1,15.9,N degC
2020-07-04,06:00:00,2.28657,P ugm-3,No data,P mgm-3,4.3,P ugm-3 (TEOM FDMS),-1.4,P ugm-3 (TEOM FDMS),265.9,N deg,8.1,N ms-1,15.7,N degC
2020-07-04,07:00:00,3.5065,P ugm-3,No data,P mgm-3,5,P ugm-3 (TEOM FDMS),-0.8,P ugm-3 (TEOM FDMS),268,N deg,8.3,N ms-1,15.5,N degC
