timestamp,minute,hour,day,month,year,CH4,CO,NH3,NO2,PM1_0,PM2_5,PM10_0,eCO2,tVOC,vcc_volt,AQI-1hr-index,AQI-1hr-PM10_0,AQI-1hr-PM2_5,AQI-1hr-NO2, AQI-1hr-CO,AQI-std-index,AQI-std-PM10_0,AQI-std-PM2_5,AQI-std-NO2,AQI-std-CO
1601473007,36,14,30,9,2020,0,0.03,0,0.010675,1,1,1,1478,164,3.319,9.89377358490566,1.1111111111111112,5,9.89377358490566,0.38636363636363635,14.062500000000002,3.9448302469135808,14.062500000000002,9.89377358490566,0.482093663911846
1601473901,51,14,30,9,2020,0,0.04,0,0.008493,1,4,7,1298,136,3.28,9.187735849056605,2.4074074074074074,8.333333333333334,9.187735849056605,0.4090909090909091,14.192708333333334,4.002700617283951,14.192708333333334,9.187735849056605,0.4820936639118459
1601474794,6,15,30,9,2020,0,0.04,0,0.009463,3,4,4,1282,134,3.271,9.166666666666668,2.5925925925925926,9.166666666666668,9.080377358490566,0.4090909090909091,14.192708333333334,3.9641203703703702,14.192708333333334,9.080377358490566,0.482093663911846
1601475688,21,15,30,9,2020,0,0.03,0,0.011402,2,6,8,1185,119,3.28,13.333333333333336,3.8888888888888893,13.333333333333336,9.44622641509434,0.38636363636363635,14.409722222222223,4.031635802469136,14.409722222222223,9.44622641509434,0.478650137741047
1601476581,36,15,30,9,2020,0,0.03,0,0.010675,1,1,1,1094,105,3.242,13.333333333333336,3.8888888888888893,13.333333333333336,9.567547169811322,0.38636363636363635,14.149305555555557,3.9641203703703702,14.149305555555557,9.567547169811322,0.4752066115702481
1601477475,51,15,30,9,2020,0,0.03,0,0.008953,3,4,4,1478,164,3.252,15.833333333333334,4.444444444444445,15.833333333333334,9.242641509433962,0.38636363636363635,14.279513888888891,3.9930555555555554,14.279513888888891,9.242641509433962,0.4717630853994492
1601478368,6,16,30,9,2020,0,0.03,0,0.009463,0,0,0,1130,111,3.252,12.5,3.148148148148148,12.5,9.425660377358492,0.36363636363636365,14.105902777777779,3.954475308641975,14.105902777777779,9.425660377358492,0.4683195592286503
1601479262,21,16,30,9,2020,0,0.03,0,0.009463,0,1,2,1130,111,3.233,10,2.7777777777777777,10,9.425660377358492,0.3409090909090909,14.105902777777779,3.9641203703703702,14.105902777777779,9.425660377358492,0.46143250688705256
1601480154,35,16,30,9,2020,0,0.03,0,0.010032,0,0,0,1108,107,3.224,9.167169811320754,1.2962962962962963,5,9.167169811320754,0.3409090909090909,13.975694444444445,3.935185185185185,13.975694444444445,9.167169811320754,0.4545454545454547
1601481048,50,16,30,9,2020,0,0.03,0,0.011402,0,0,2,1069,101,3.196,9.30433962264151,1.4814814814814816,4.166666666666667,9.30433962264151,0.3409090909090909,13.932291666666668,3.9448302469135808,13.932291666666668,9.30433962264151,0.44765840220385694
1601481941,5,17,30,9,2020,0,0.02,0,0.015645,0,0,0,941,82,3.196,10.56698113207547,0.7407407407407408,0.8333333333333335,10.56698113207547,0.3181818181818181,13.84548611111111,3.90625,13.84548611111111,10.56698113207547,0.43732782369146017
1601482835,20,17,30,9,2020,0,0.02,0,0.014318,1,1,1,1222,125,3.187,11.483018867924528,0.9259259259259259,1.666666666666667,11.483018867924528,0.29545454545454547,13.888888888888891,3.915895061728395,13.888888888888891,11.483018867924528,0.4269972451790635
1601483727,35,17,30,9,2020,0,0.03,0,0.012235,1,1,1,1313,139,3.187,12.006037735849056,0.7407407407407408,1.666666666666667,12.006037735849056,0.29545454545454547,13.758680555555557,3.88695987654321,13.758680555555557,12.006037735849056,0.42011019283746576
1601484620,50,17,30,9,2020,0,0.03,0,0.012235,4,7,7,1341,143,3.187,12.421698113207546,2.037037037037037,7.500000000000001,12.421698113207546,0.29545454545454547,14.062500000000002,3.954475308641975,14.062500000000002,12.421698113207546,0.4132231404958679
1601485513,5,18,30,9,2020,0,0.03,0,0.012235,0,0,0,1293,136,3.178,12.5788679245283,1.6666666666666667,7.500000000000001,12.5788679245283,0.29545454545454547,13.975694444444445,3.935185185185185,13.975694444444445,12.5788679245283,0.4063360881542701
1601486406,20,18,30,9,2020,0,0.02,0,0.015645,1,3,3,880,73,3.152,12.578867924528302,2.2222222222222223,10,12.578867924528302,0.29545454545454547,14.105902777777779,3.9641203703703702,14.105902777777779,12.578867924528302,0.39600550964187337
1601487298,34,18,30,9,2020,0,0.02,0,0.015645,0,0,0,1062,100,3.108,12.829245283018869,2.037037037037037,9.166666666666668,12.829245283018869,0.29545454545454547,13.975694444444445,3.92554012345679,13.975694444444445,12.829245283018869,0.38567493112947676
1601488191,49,18,30,9,2020,0,0.02,0,0.017237,2,3,4,923,79,3.1,13.773018867924527,2.5925925925925926,10.833333333333334,13.773018867924527,0.2727272727272727,14.105902777777779,3.9641203703703702,14.105902777777779,13.773018867924527,0.3753443526170801
1601489083,4,19,30,9,2020,0,0.02,0,0.017237,1,1,1,946,83,3.1,14.71679245283019,1.4814814814814816,5.833333333333333,14.71679245283019,0.25,14.71679245283019,3.935185185185185,14.019097222222223,14.71679245283019,0.36845730027548224
1601489975,19,19,30,9,2020,0,0.02,0,0.017237,2,4,6,960,85,3.083,15.66056603773585,2.5925925925925926,9.166666666666668,15.66056603773585,0.22727272727272727,15.66056603773585,3.98341049382716,14.149305555555557,15.66056603773585,0.3615702479338845
1601490866,34,19,30,9,2020,0,0.03,0,0.013197,2,2,2,847,68,3.049,15.198679245283017,2.4074074074074074,8.333333333333334,15.198679245283017,0.24999999999999997,15.198679245283017,3.9448302469135808,14.062500000000002,15.198679245283017,0.3581267217630856
1601491757,49,19,30,9,2020,0,0.03,0,0.010675,4,8,12,985,89,3.066,15.000000000000002,4.62962962962963,15.000000000000002,14.260943396226414,0.2727272727272727,14.409722222222223,4.060570987654321,14.409722222222223,14.260943396226414,0.35123966942148777
1601492648,4,20,30,9,2020,0,0.03,0,0.008493,1,3,3,940,82,3.049,15.000000000000002,4.444444444444445,15.000000000000002,12.611132075471698,0.29545454545454547,14.192708333333334,3.9930555555555554,14.192708333333334,12.611132075471698,0.34435261707988996
1601493539,18,20,30,9,2020,0,0.03,0,0.008493,3,3,11,803,61,3.025,16.666666666666668,6.296296296296296,16.666666666666668,10.961320754716983,0.31818181818181823,14.322916666666668,4.099151234567901,14.322916666666668,10.961320754716983,0.34090909090909105
1601494430,33,20,30,9,2020,0,0.02,0,0.015645,1,1,1,618,33,3.008,14.166666666666668,5.37037037037037,14.166666666666668,10.660943396226417,0.3181818181818181,13.975694444444445,4.0219907407407405,13.975694444444445,10.660943396226417,0.3340220385674933
1601495321,48,20,30,9,2020,0,0.02,0,0.017237,1,3,3,603,30,3.016,15.000000000000002,5.555555555555555,15.000000000000002,11.423207547169813,0.29545454545454547,14.062500000000002,4.041280864197531,14.062500000000002,11.423207547169813,0.3271349862258955
1601545016,36,10,1,10,2020,0.01,0.22,0,0.000463,4,4,4,3776,514,3.252,16.666666666666668,3.7037037037037037,16.666666666666668,0.43679245283018864,2.5,10.658914728682172,3.2299741602067185,10.658914728682172,0.43679245283018864,2.5
1601545909,51,10,1,10,2020,0,0.12,0,0.000585,1,1,1,5116,718,3.339,10.416666666666668,2.314814814814815,10.416666666666668,0.4943396226415094,1.9318181818181817,10.658914728682172,3.2299741602067185,10.658914728682172,0.4943396226415094,1.9318181818181817
1601546803,6,11,1,10,2020,0,0.06,0,0.002002,0,0,0,3308,443,3.233,6.9444444444444455,1.5432098765432098,6.9444444444444455,0.9591194968553459,1.5151515151515151,10.271317829457365,3.143841515934539,10.271317829457365,0.9591194968553459,1.5151515151515151
1601547696,21,11,1,10,2020,0,0.04,0,0.003838,2,3,3,2987,394,3.233,8.333333333333334,1.8518518518518519,8.333333333333334,1.6245283018867924,1.2499999999999998,10.56201550387597,3.2084409991386735,10.56201550387597,1.6245283018867924,1.2499999999999998
1601548589,36,11,1,10,2020,0,0.03,0,0.004492,0,0,0,2741,356,3.224,6.666666666666668,1.4814814814814816,6.666666666666668,2.147169811320755,1.0681818181818181,9.88372093023256,3.05770887166236,9.88372093023256,2.147169811320755,1.0681818181818181
1601549482,51,11,1,10,2020,0,0.05,0,0.002958,2,2,6,3905,533,3.29,5,1.8518518518518519,5,2.6179245283018866,0.6818181818181818,9.786821705426359,3.1223083548664947,9.786821705426359,2.6179245283018866,0.9848484848484849
1601550375,6,12,1,10,2020,0,0.05,0,0.002903,1,1,1,4883,682,3.309,5,1.8518518518518519,5,3.0552830188679247,0.5227272727272727,9.399224806201552,2.9931093884582256,9.399224806201552,3.0552830188679247,0.9253246753246753
1601551271,21,12,1,10,2020,0,0.07,0,0.001597,0,2,2,5974,849,3.369,6.666666666666668,2.2222222222222223,6.666666666666668,2.9788679245283025,0.5454545454545454,9.399224806201552,2.9931093884582256,9.399224806201552,2.9788679245283025,0.9090909090909093
1601552166,36,12,1,10,2020,0,0.07,0,0.00158,0,0,0,5252,739,3.369,4.166666666666667,1.6666666666666667,4.166666666666667,2.5528301886792453,0.6136363636363636,8.817829457364343,2.7777777777777777,8.817829457364343,2.5528301886792453,0.8964646464646467
1601553065,51,12,1,10,2020,0,0.07,0,0.002357,0,1,1,5409,763,3.369,5,1.8518518518518519,5,2.15,0.7045454545454547,8.817829457364343,2.7777777777777777,8.817829457364343,2.15,0.8863636363636367
1601553960,6,13,1,10,2020,0,0.06,0,0.002215,0,0,0,5409,763,3.379,3.333333333333334,0.7407407407407408,3.333333333333334,2.0098113207547175,0.7272727272727273,8.236434108527131,2.6485788113695095,8.236434108527131,2.0098113207547175,0.8677685950413226
1601554858,20,13,1,10,2020,0,0.08,0,0.001695,0,0,1,5620,795,3.379,2.5,0.7407407407407408,2.5,1.7818867924528305,0.7954545454545455,8.04263565891473,2.3901808785529717,8.04263565891473,1.7818867924528305,0.8712121212121214
